Odleglosc,Kierunek,Kategoria,dissimilarity,correlation,contrast,energy,homogeneity,ASM
5,0,wood,3.173462906504065,-0.07748373291429636,18.39919969512195,0.12001245667363519,0.2931968091534742,0.014402989756841166
5,0.7853981633974483,wood,3.155567117585848,-0.10013247637081125,18.39854318418314,0.12114729801093446,0.2959211919242344,0.014676667815350165
5,1.5707963267948966,wood,1.4686864837398372,0.7324601211519522,4.435149898373984,0.15592697250519277,0.4929070280581006,0.02431322075463514
5,2.356194490192345,wood,3.1350156087408947,-0.09005722927234457,18.223074921956293,0.12111639518524885,0.29865539778831884,0.01466918118266937
1,0,wood,1.5380167322834644,0.6782326366967684,6.418061023622047,0.1848304708205509,0.5273692144153939,0.03416230294374652
1,0.7853981633974483,wood,1.6451112902225806,0.6506121633765125,6.976005952011905,0.17794993647819296,0.5018589699494477,0.031666179892592905
1,1.5707963267948966,wood,0.5812623031496063,0.9547941276958563,0.9000369094488189,0.24324932289023934,0.7391919037926517,0.059170233086559915
1,2.356194490192345,wood,1.6032612065224132,0.6666929584652804,6.6551553103106205,0.17965339131014182,0.508373700282491,0.03227534100923494
3,0,wood,2.859625,0.006000965200980311,20.0105,0.1476967437860429,0.3660421910828496,0.021814328125
3,0.7853981633974483,wood,2.5302343159486016,0.1902156934418129,16.2737465356513,0.15545505524352599,0.3999678020599173,0.024166274200767716
3,1.5707963267948966,wood,1.1900625,0.848981645227336,3.0129375,0.18710149317950406,0.5531602436190065,0.03500696875
3,2.356194490192345,wood,2.454396573444193,0.22982245582988922,15.479969765684054,0.15680453830676522,0.406878663031732,0.024587663233597797
5,0,wood,3.0391895325203246,-0.01834555956746495,20.6948043699187,0.14290066015150374,0.336631991472643,0.02042059867173557
5,0.7853981633974483,wood,3.0615244536940684,-0.052461219734448894,21.298647242455775,0.1440328111890119,0.3384390869046216,0.020745450699009554
5,1.5707963267948966,wood,1.4547764227642277,0.7652079355602514,4.669715447154472,0.17643948218846567,0.5042037069043208,0.031130890874933898
5,2.356194490192345,wood,3.022047346514048,-0.046011834170609126,21.182297086368365,0.14433819245808918,0.34624583022782246,0.02083351380206839
1,0,wood,1.3046875,0.7902704733295743,3.9154158464566935,0.17165160152894254,0.546788001401238,0.029464272307450867
1,0.7853981633974483,wood,1.424018848037696,0.7611738330915772,4.443796887593774,0.16316518577014183,0.5153250400912772,0.026622877847404896
1,1.5707963267948966,wood,0.5795398622047244,0.95353471322019,0.8618971456692914,0.22064060110229955,0.7373755597429028,0.04868227485478407
1,2.356194490192345,wood,1.4048608097216193,0.7697464238446843,4.284518569037138,0.16398022481369198,0.5183680140155859,0.02688951412994896
3,0,wood,2.636625,0.18344708310131408,14.60775,0.13075197178245535,0.3607739858773363,0.017096078124999997
3,0.7853981633974483,wood,2.2695263290501386,0.3980413306828957,11.011022927689597,0.13770654911277475,0.39326425132666243,0.018963093668549043
3,1.5707963267948966,wood,1.1544375,0.8521635152918126,2.7331875,0.16906114833101069,0.5544872347570852,0.028581671875
3,2.356194490192345,wood,2.2344419249181158,0.42037148845991834,10.59246661627614,0.13857709746988103,0.39707206325634364,0.019203611943176907
5,0,wood,2.9774517276422765,0.03334660265017634,17.27712144308943,0.12426462428945759,0.32211107507135434,0.015441696849800051
5,0.7853981633974483,wood,2.9326222684703436,0.04750408493555747,16.88007284079084,0.12464779279430686,0.3222009586356667,0.015537072248492457
5,1.5707963267948966,wood,1.3814786585365852,0.7753835568538641,4.147484756097561,0.15983629297400603,0.5138783457497893,0.025547640551672288
5,2.356194490192345,wood,2.866220083246618,0.08829545727809006,16.101261706555672,0.12557089499868546,0.3318018728797606,0.015768049670770886
1,0,wood,1.2270546259842519,0.7476945993376378,3.4534325787401574,0.18658341930921868,0.5612491490043905,0.03481337236111972
1,0.7853981633974483,wood,1.3228966457932916,0.7140371574549488,3.9185938371876747,0.18076338972668543,0.539644905201573,0.03267540306548156
1,1.5707963267948966,wood,0.5348179133858267,0.9427167793404477,0.794537401574803,0.24537568564938814,0.7571794867782593,0.06020922710790734
1,2.356194490192345,wood,1.301444602889206,0.7297724782963516,3.7017174034348073,0.18100535622910413,0.5384040778095377,0.03276293898362489
3,0,wood,2.3388125,0.16700732066484492,11.2471875,0.14758609775314205,0.3808504392982342,0.021781656249999996
3,0.7853981633974483,wood,2.0279667422524565,0.3324357663189151,9.036659108087681,0.15598963654582906,0.42754769251366376,0.024332766709699846
3,1.5707963267948966,wood,1.0923125000000002,0.8172356929147265,2.5436875000000003,0.18801699557486817,0.5766446908693765,0.035350390625
3,2.356194490192345,wood,1.9934492315444696,0.36413177013635845,8.599773242630384,0.15593934456308464,0.42785514875411634,0.024317079182764434
5,0,wood,2.6022611788617884,0.03053312204002414,13.034298780487806,0.1430666784902946,0.3416973827510688,0.020468074494245328
5,0.7853981633974483,wood,2.537395941727367,0.07097445274339916,12.646266909469302,0.14481386797056459,0.355204316365671,0.020971056356596112
5,1.5707963267948966,wood,1.316946138211382,0.7310976117851089,3.757113821138212,0.17797523580158314,0.5313299443205205,0.031675184558629124
5,2.356194490192345,wood,2.5469562955254936,0.07847687988532086,12.485171696149843,0.14415853293300335,0.3477184523123009,0.020781682617395814
1,0,wood,1.1200787401574803,0.7920589107297631,2.793307086614173,0.17570342853806303,0.5804896082552349,0.030871694800030224
1,0.7853981633974483,wood,1.247752495504991,0.7539076342384242,3.3003286006572012,0.1667782707185054,0.5447805733447967,0.027814991583855076
1,1.5707963267948966,wood,0.5489050196850394,0.9418465214024772,0.7854945866141734,0.22439557024811846,0.7483000551467579,0.05035337194697826
1,2.356194490192345,wood,1.211234422468845,0.7684094030776394,3.104222208444417,0.16856340082700852,0.5514578257938031,0.02841362009836674
3,0,wood,2.2886249999999997,0.21071322486282562,10.58625,0.13300640257145518,0.38344599727096196,0.017690703125000002
3,0.7853981633974483,wood,1.9690098261526832,0.39681369019782176,8.058956916099772,0.14036978542823472,0.4248695854370007,0.019703676661168654
3,1.5707963267948966,wood,1.0716875,0.8271102241899219,2.3294375,0.17193553479429435,0.5721383302207728,0.029561828125
3,2.356194490192345,wood,1.9038800705467371,0.43373261668490903,7.559082892416227,0.14224148729534342,0.43285475398392254,0.020232640707991342
5,0,wood,2.630398882113821,0.052447036439836274,12.783854166666668,0.12614933713688647,0.3325953455192941,0.01591365526007585
5,0.7853981633974483,wood,2.534079084287201,0.08938007572255532,12.190686784599375,0.1282182100676988,0.35111003261905976,0.016439909392964535
5,1.5707963267948966,wood,1.2481580284552847,0.7557602807620466,3.2773755081300813,0.1634804646938287,0.5360207469933185,0.026725862336510177
5,2.356194490192345,wood,2.4727497398543186,0.13184978865202587,11.607505202913632,0.12894335963032755,0.3540522776757872,0.016626389992755983
1,0,wood,1.438238188976378,0.6980522239855136,4.375369094488189,0.16707862889334535,0.5098393701387965,0.027915268232880215
1,0.7853981633974483,wood,1.5498170996341991,0.6575784644442024,4.962923925847852,0.16158722770573233,0.48606010459399007,0.026110432157624187
1,1.5707963267948966,wood,0.5526574803149606,0.9445140343476707,0.8042568897637795,0.23239065253120153,0.747667151610673,0.054005415383877646
1,2.356194490192345,wood,1.491970983941968,0.6858884666684711,4.552545105090211,0.16332243727292148,0.49457819538674697,0.026674218516767368
3,0,wood,2.71475,-0.0013660048665931725,14.439375,0.13469244480482193,0.34268525094005087,0.018142054687500003
3,0.7853981633974483,wood,2.4066515495086924,0.18816010565035055,11.74225245653817,0.13952134400421937,0.37574041323339674,0.01946620543274372
3,1.5707963267948966,wood,1.1305,0.8301570722206052,2.4627499999999998,0.17579666876821073,0.5546609677948557,0.030904468749999997
3,2.356194490192345,wood,2.3364197530864197,0.23879796800600994,11.008881330309901,0.14083236624076337,0.381939349393503,0.019833755380972505
5,0,wood,2.79541412601626,-0.016863574468357085,14.697599085365853,0.13288387965625859,0.32827419322246715,0.017658125472499012
5,0.7853981633974483,wood,2.8341571279916757,-0.0469181292644959,15.101196670135277,0.13322913508811773,0.32526547574660847,0.017750002436327926
5,1.5707963267948966,wood,1.338668699186992,0.7597551929542258,3.4880589430894307,0.16582111590937545,0.5118365400653594,0.02749664248143053
5,2.356194490192345,wood,2.838449531737773,-0.04979072762478998,15.142559833506763,0.1330012129417987,0.3243630978023911,0.017689322643989685
1,0,wood,1.3793061023622046,0.7139299764093028,4.191806102362205,0.16775476452145902,0.5264371372635938,0.028141661019650162
1,0.7853981633974483,wood,1.4782069564139129,0.6788717343692616,4.696881393762788,0.16252983360503875,0.503624692643309,0.026415946811681586
1,1.5707963267948966,wood,0.5562869094488189,0.9431760209490341,0.8276943897637795,0.23101426497491448,0.7475540611858785,0.053367590621899996
1,2.356194490192345,wood,1.4527249054498113,0.6927069027270467,4.494450988901979,0.16288534709555388,0.5064296544632272,0.026531636298439066
3,0,wood,2.6823124999999997,0.019007657416907953,14.370062499999998,0.13361123058148966,0.3409211432539107,0.017851960937499998
3,0.7853981633974483,wood,2.3460569412950365,0.21907918766750337,11.43008314436886,0.13889078851876507,0.37785160756678654,0.019290651135364326
3,1.5707963267948966,wood,1.1812500000000001,0.8071137295923763,2.8034999999999997,0.1718097603455636,0.5471514152078717,0.02951859375
3,2.356194490192345,wood,2.305870496346687,0.25200657901328677,10.945956160241874,0.13911644537247805,0.38066387861429946,0.019353385373073673
5,0,wood,2.7442835365853657,0.023964700111905456,14.31885162601626,0.13167930273696174,0.3276616503562901,0.01733943876929242
5,0.7853981633974483,wood,2.8445629552549425,-0.03616381058298662,15.139047866805413,0.13113310071940515,0.31137553869580187,0.01719589010428566
5,1.5707963267948966,wood,1.422700711382114,0.7165778854656446,4.113630589430895,0.16123094391589243,0.5011710191915616,0.02599541727600965
5,2.356194490192345,wood,2.842351716961498,-0.027638976342501773,14.986602497398545,0.1307974419178375,0.311209433410755,0.017107970812250073
1,0,wood,1.307271161417323,0.7326760527639635,4.143639271653543,0.18837311340947374,0.5544891380052069,0.03548442985557846
1,0.7853981633974483,wood,1.4119288238576477,0.7001866437350883,4.639655279310559,0.18088126822864192,0.5284608926323972,0.03271803319600191
1,1.5707963267948966,wood,0.5399237204724409,0.9469425169171457,0.820558562992126,0.24940300524023096,0.756645171839055,0.06220185902285867
1,2.356194490192345,wood,1.375472750945502,0.7165596139902908,4.387066774133548,0.18239369044377654,0.5335940929386168,0.033267458313700184
3,0,wood,2.4639375,0.13974414362742643,13.144562500000001,0.14898251260634585,0.3856026256516158,0.022195789062499995
3,0.7853981633974483,wood,2.1647140337616526,0.30706651974739385,10.623897707231041,0.15641726452556218,0.418389857885475,0.02446636064165969
3,1.5707963267948966,wood,1.1524999999999999,0.8156278734379719,2.8451250000000003,0.1880896976843761,0.5649805909245441,0.035377734375
3,2.356194490192345,wood,2.102040816326531,0.345223301118213,10.043083900226758,0.15722051224161634,0.423938481773685,0.024718289469516236
5,0,wood,2.7307545731707323,-0.002140341711187918,15.14576981707317,0.1439399540325286,0.3454263281083607,0.020718710366886446
5,0.7853981633974483,wood,2.6750130072840794,0.03067370027825528,14.601391779396462,0.1443076541015429,0.3528978190453515,0.02082469903229055
5,1.5707963267948966,wood,1.414570630081301,0.7167699732140077,4.370871443089431,0.17664361848698018,0.5140204763712992,0.031202967952173803
5,2.356194490192345,wood,2.633844953173777,0.05815353037064638,14.158298647242455,0.14462748806480258,0.35603087280270657,0.020917110303934616
1,0,wood,1.3719857283464565,0.7646780351290688,4.341596948818898,0.1627476980713789,0.5412491502343476,0.02648681322753271
1,0.7853981633974483,wood,1.452786905573811,0.7433759353535043,4.73246946493893,0.1578108266657533,0.5206294300081477,0.02490425701292843
1,1.5707963267948966,wood,0.4789000984251968,0.9651997811131189,0.6456077755905513,0.22814846647696158,0.7767275681850572,0.052051722755789266
1,2.356194490192345,wood,1.435240870481741,0.7536059440902972,4.543803087606174,0.1580102444806968,0.520989185804163,0.02496723736084958
3,0,wood,2.8931250000000004,0.03825813773885064,17.618875,0.12197140417942232,0.34757188245198206,0.014877023437500001
3,0.7853981633974483,wood,2.3914084152179393,0.31185179878478486,12.602922650541696,0.1304843445034802,0.3955013471421913,0.017026164160502906
3,1.5707963267948966,wood,1.0110625,0.8875901028244907,2.0828124999999997,0.17123925604983223,0.5899897659475115,0.029322882812500003
3,2.356194490192345,wood,2.359347442680776,0.33664712660954943,12.146069538926682,0.13111223815830372,0.3963094893806397,0.017190418994879754
5,0,wood,3.2122078252032518,-0.078471673859647,19.87747713414634,0.11680579801410393,0.3074996361671349,0.013643594449711645
5,0.7853981633974483,wood,3.1462669094693028,-0.06845841472060475,19.613618626430803,0.11841730270101175,0.32008856647368894,0.014022657578983045
5,1.5707963267948966,wood,1.2179878048780488,0.8326080273657441,3.094004065040651,0.16018491036023946,0.5437111011738849,0.025659205507117953
5,2.356194490192345,wood,3.139373048907388,-0.06107636811478161,19.452328303850155,0.11758667541585487,0.3136638315885435,0.013826626235353606
1,0,wood,1.6934670275590553,0.6843556732784362,5.852423720472441,0.1566565889949813,0.46816683284742755,0.0245412868755425
1,0.7853981633974483,wood,1.8175956351912705,0.6426348403190508,6.630169260338521,0.15182898691644117,0.4475090006882025,0.023052041268072865
1,1.5707963267948966,wood,0.5557947834645669,0.9565422233524471,0.8235113188976377,0.22794338159990202,0.7475932344623724,0.05195818521519855
1,2.356194490192345,wood,1.7013454026908053,0.686821855347197,5.811085622171245,0.1548784566595671,0.4623511098495896,0.0239873363372494
3,0,wood,3.20825,-0.08965195245694318,20.053625,0.12962213714292786,0.30948226150299235,0.0168018984375
3,0.7853981633974483,wood,2.8211766187956666,0.12495858997284441,16.137881078357267,0.1336489384997485,0.34723772446379436,0.017862038762109553
3,1.5707963267948966,wood,1.1988749999999997,0.8517867254305975,2.8146250000000004,0.16938503199072813,0.5413883914272971,0.028691289062499997
3,2.356194490192345,wood,2.673028470647518,0.21255343252439343,14.52853363567649,0.13508450457938914,0.3555268314165292,0.01824782337745901
5,0,wood,3.374555386178862,-0.09704317465728418,20.303798272357724,0.12300956511850732,0.2811866759662166,0.01513135311064429
5,0.7853981633974483,wood,3.399518730489074,-0.12427722641608928,20.793509365244535,0.1251122575426603,0.2815805488476117,0.015653076987420963
5,1.5707963267948966,wood,1.4678607723577235,0.7745964332691592,4.279979674796748,0.1582337796387734,0.48992969793776187,0.025037929018771898
5,2.356194490192345,wood,3.3665452653485954,-0.12968568218220278,20.908298647242454,0.1272523615299955,0.2919926578726513,0.016193163514960682
1,0,wood,1.7594734251968505,0.6919088482676304,6.859128937007875,0.14282062348528876,0.4690792938694636,0.020397730492726612
1,0.7853981633974483,wood,1.9003658007316018,0.6499369736594948,7.794717589435179,0.13789166288201296,0.44470246861778834,0.019014110692366713
1,1.5707963267948966,wood,0.6238312007874015,0.9551881936209677,1.0001845472440947,0.20593963890202846,0.7232095974316766,0.04241113487109788
1,2.356194490192345,wood,1.7760555521111043,0.6919744487609221,6.858577717155435,0.14134286450734423,0.46041153322582773,0.019977805347141473
3,0,wood,3.3552500000000003,-0.0416235564904296,23.2825,0.11251052034143297,0.3061575704002757,0.012658617187500002
3,0.7853981633974483,wood,2.9761274880322497,0.15346084580328329,18.873708742756364,0.11779135891573914,0.33571342023925443,0.01387480423521648
3,1.5707963267948966,wood,1.3430624999999998,0.8359614824091824,3.6649375,0.15143116732529008,0.5157505365334236,0.0229313984375
3,2.356194490192345,wood,2.798185941043084,0.24087639882323078,16.921264802217184,0.12007528936531395,0.3512570559555601,0.014418075116163878
5,0,wood,3.368013211382113,0.02915151245381386,21.942962398373986,0.11022265617002112,0.2894687108032957,0.012149033933174697
5,0.7853981633974483,wood,3.4884885535900105,-0.04454470557020443,23.51502341311134,0.11009845784348668,0.2820385187424181,0.012121670419514013
5,1.5707963267948966,wood,1.6923272357723578,0.7363508379214282,5.9020579268292686,0.1396445678891338,0.4564430478900534,0.019500605340942893
5,2.356194490192345,wood,3.4474505723204993,-0.049374042088672375,23.613683662851198,0.11054856227140147,0.2928364418746729,0.01222098462027393
